
Ilé-ẹyẹlé, n

Ilé-ẹjọ́, n

Ilé-ẹ̀kọ́, n

Ilé0ẹlẹ́dẹ̀, n

Ilé-ẹṣin, n

Ilé-ẹ̀wọ̀n, n

Ìléjáde, n

Ìlékè, n

Ilékewu, n

Ilékílé, n

Ilé-koríko, n

Ìlé-kúrò, n

Ileéná, n

Ilé-olódi, n

Ilé-òrìṣà, n

Ilé-oyin, n

Ilé-ọba, n

Ilé-ọjà, n

Ilé-Ọlọ́run, n

Ìlépa, n

Ìlépadà, n

Ìlera, n

Ìlérí, n

Ìléròrò, n

Iléru, n

Ìlétò, n

Ilẹ̀, n

Ilẹ̀-ayé, n

Ilẹ̀-bíbọ, n

Ilẹ̀-bììrì, n
Ilẹ̀-bíríkítí, n

Ìlẹ̀dú, n

Ilẹ̀gbóná, n

Ilẹ̀-ìní, n
Ìlẹ̀níní, n

Ilẹ̀-ìpakà, n

Ìlẹ̀kẹ̀, n

Ìlẹ̀kẹ̀-iyùn, n

Ilẹ̀kẹ̀-ọ̀pọ̀lọ́, n

Ìlẹ̀kùn, n

Ilẹ́wù, n

Ilẹ̀yílẹ̀, n

Ìlò, n

Ìlò-agbára, n

Ìlòkílò, n
Ìlòkúlò, n

Ìlóríkunkun, n

Ìloro, n

Ìlóró, n

Ìlosí, n

Ìlóṣo, n

Ìlóyún, n

Ìlọ, n
Àlọ, n

Ìlọ̀, n

Ìlọ́kàn, n

Ìlọkúrò, n

Ìlọ́lù, n

Ìlọ́nilọ́wọ́gbà, n

Ìlọ́ra, n

Ìlọ́rọ̀, n

Ìlọsíwájú, n

Ìlọ́wọ́wọ́, n

Ìlú, n

Ìlù, n

Ìlùbolẹ̀, n

Ìlujá, n
\Ìlumọ́, n

Ìlúwẹ, n

Ìmado, n

Ìmale, n

Imalẹ̀, n

Ìmáradúró, n

Ìmárale, n

Ìmatiko, n

Ìmáwọ̀-ara, n

Ìméfò, n

Ìmẹ́lẹ, n

\Ìmẹ́nukàn, n

Imí, n

Ìmí, n

Ìmíẹ̀dùn, n

Ìmíhẹlẹ, n

Ìmíjade, n

Ìmíkanlẹ̀, n

Imí-oorùn, n

Ìmírísí, n

Ìmísí, n

Ìmófo, n

Ìmójúkuku, n

Imójúkúrò, n

Ìmóòkùn, n

Ìmoore, n

Ìmooru, n

Ìmótutù, n

Ìmòye, n

Ìmọ̀, n

Ìmọbuburú, n

Ìkọ́gaara, n

Ìmọhungbogbo, n

Ìmọ́kànle, n

Ìmọlé, n
Ilé-mímọ́, n

Ìmọ́lẹ̀, n

Ìmọ́lẹ̀-ìràwọ̀, n

Ìmọ́lẹ̀-oòrùn, n

Ìmọ́lẹ̀-òṣùpá, n

Ìmọ̀ọ́mọ̀ṣe, n

Imọ̀-ọ̀pẹ, n

Ìmọ̀ràn, n
Ìmọ̀, n
tótó, n

Ìmọwé, n
Ìwé-mímọ́, n

Ìmọ́wọdúró, n

Imú, n

Ìmú, n

Ìmúbínú, n

Ìmúbísi, n

Ìmúdúró, n

Imúgírí, n

Ìmúhìnwá, n

Ìmújáde, n

Ìmukúmu, n

Ìmúkúrò, n

Ìmúláradá, n

Ìmùlẹ̀, n

Ìmùlẹ̀, adj

Ìmúlẹ̀mófo, n

Ìmúlókún, n

Ìmúlọ́kànle, n

Ìmúná, n

Ìmúnibínú, n

Ìmúninúdùn, n

Ìmúnmuna, n
Ìmuumúná, n

Ìmúpadà, n

Ìmúra, n

Ìmúragírí, n

Ìmúrasílẹ̀, n

Ìmúsàn, n
ìmúnisàn, n

Ìmúṣẹ, n

Ìmútipara, n

Iná, n

Ìna, n

Ìná, n

Ìnabiri, n
\Ìnádànu, n

Ìnájà, n

Ìnàkí, n
Ìro, n

Ìnàró, n

Ìnarùn, n

Ìnáwó, n

Ìnawọ́, n

Ìnawọ́sí, n

Ìní, n

Ìnilára, n

Ìninilára, n

Ìnípọn, n

Ìnira, n

Ìníran, n

Ìnitara, n

Inú, n

Inúbíbí, n

Inúbúburú, n

Inúdídí, n

Inúdídùn, n

Inúdúdú, n

Inúfùfu, n

Inúfunfun, n

Inúkíkún, n

Inúrere, n

Inúrirun, n
Inúurun, n

\Inúṣíṣó, n

Inúṣíṣu, n

Inútítẹ̀, n

Inútitẹ, n

Inúyíyọ́, n

Ipa, n

Ìpá, n

Ipá, n

Ipá, n
Wárapá, n

Ìpadà, n

Ìpadàbọ̀, n

Ìpadàsẹ́hìn, n

Ìpàdé, n

Ìpadẹ, n

Ipadò, n

Ìpàgọ́, n

Ìpahínkeke, n

Ìpahùndà, n

Ìpáyà, n

Ìpajá, n

Ìpajẹ, n

Ìpajúmọ, n

Ìpakà, n

Ìpake, n

Ìpakọ́, n

Ipakú, n

Ìpakúpa, n

Ìpààlà, n

Ìpalámọlù, n

Ìpalára, n

Ìpalébi, n

Ìpalẹ̀mọ́, n

Ìpalẹ́numọ́, n

Ìpamọ́, n

Ìpamọ́ra, n

Ìpampá, n
Ipanpá, n

Ìpànìyàn, n

Ìpanilára, n

Ìpanu, n

Ìpanumọ́, n

Ìpara, n

Ìpaàrà, n
n
Ìpààrà, n

Ìparadà, n

Ìparamọ́, n

Ìparẹ́, n

Ìparí, n

Ìpári, n

Ìparíwo, n
Ariwo-pípa, n

Ìpààrọ̀, n

Ìparọ́rọ́, n

Ìparúbọ, n

Ìparun, n

Ìpasan, n

Ipasẹ̀, n

Ìpasẹ̀, n

Ipásisà, n

Ìpaṣípààrọ̀, n

Ìpaṣu, n

Ìpátá, n

Ìpatà, n

Ìpàtẹ, n

Ìpatẹ́wọ́, n

Ìpatì, n

Ìpàti, n

Ìpawọ́dà, n

Ìpawọda, n

Ìpè, n

Ìpejẹ, n
Àpejẹ, n

Ìpéjọpọ̀, n

Ìpékeré, n

Ìpeku, n

Ìpelé, n

Ipéle, n

Ìpeníjà, n

Ìpénpéjú, n

Ìpere, n

Ìpèrègún, n

Ìpèsè, n
Ìpèsèsílẹ̀, n

Ìpèèṣẹ́, n

Ìpete, n

Ìpẹ́, n

Ìpẹ, n

Ìpẹ́-àgbàdo, n

Ìpẹ́-eerẹ̀, n
Ìpẹ́-oorẹ̀, n

Ìpẹ̀hìndà, n

Ìpẹka, n

Ìpẹkun, n

Ìpẹ́pẹ, n

Ìpẹ́pẹrẹ, n

Ìpẹẹrẹ̀, n
Ọ̀pẹ̀ẹ́rẹ̀, n

Ìpẹtà, n

Ìpẹtẹ, n
Ẹ̀pẹtẹ, n
Ẹ̀bẹ, n

Ìpilẹ̀, n
Ìpilẹ̀ṣẹ̀, n

Ìpín, n

Ipin, n

Ipin, n

Ìpín, n
Ìpínfúnni, n

Ìpínhùn, n

Ìpínlẹ̀, n

Ìpinnu, n

Ìpínyà, n

Ìpitan, n

Ìpiyẹ́, n

Ipò, n

Ipò-okú, n

Ìpohùnréré-ẹkún, n

Ìpọn, n

Ìpọ́njú, n

Ìpọ́nni, n

Ìpọ̀nrí, n

Ìpọsí, n

Ìpọsii, n

Ìpuró, n
Irọ́pípa, n

Ìra, n

Irà, n

Ìrá, n

Ìra, n

Ìradọbo, n

Ìráhùn, n

Ìrakúrà, n

Ìran, n

Ìrán, n

Ìran-àtẹlé, n
Ìran-ẹ̀hin, n

Ìrandíran, n

Ìránlọ, n
Iránlọkúrò, n

Ìrànlọ́wọ́, n

Ìránpọ̀, n

Ìran-ńràn, n

Ìrànsí, n

Ìrànṣẹ, n

Ìránṣẹ́bìnrin, n

Ìránṣẹ́-Ọlọ́run, n

Ìránṣọ, n

Ìrántí, n

Ìranwú, n

Ìrapá, n

Ìrapa, n

Ìràpadà, n

Ìrári, n

Ìrasílẹ̀, n

Ìràwé, n

Ìràwọ̀, n

Ìràwọ̀-abìruṣọọrọ, n
Ìràwọ̀-onírù, n

Ìràwọ̀-àguala, n

Ìràwọ̀-alẹ́, n

Ìrawọ́lẹ̀, n
Iwaje, n

Ire, n
Oore, n

Ìré, n

Iré, n

Iré-akọ, n
Irépa, n

Ìrébọn, n

Iré-dijúdijú, n
Iré-bojúbojú, n

Ìréde-òru, n

 Ìrègún, n

Ìrégbè, n

Iré-ìje, n

Ìréjúwàrà, n

Ìreké, n

Irékire, n

Ìrékọjá, n

Ìreni, adv

Irépa, n

Ìrépe, n

Ìrera, n

Irésisa, n

Ìretí, n

Ìrẹ, n

Irẹ́, n

Ìrẹ̀dànù, n

Ìrẹ́jẹ́, n

Ìrẹ̀lẹ̀, n

Ìrẹ́pẹ, n

Ìrẹ́pọ̀, n

Ìrẹ̀sílẹ̀, n

Ìrẹ̀wẹ̀sì, n

Ìrí, n

Ìrì, n

Ìrì-òru, n

Ìrì-òwúrò, n

Ìrídi, n

Ìríju, n
Ìríkúrí, n

Ìrin, n

Irin, n

Ìrin, n

Ìrìn-àjò, n

Ìrìndọ̀, n

Ìrìnká, n

Ìrìnkiri, n

Ìrinlẹ̀, n

Ìrinpẹlẹ́, n

Ìrinsíwájú, n

Irinwó, adj

Ìríra, n

Ìríran, n

Ìrírí, n

Ìrísí, n

Ìro, n
Ìrònú, n

Ìro, n
Ìnàkí, n

Ìró, n

Ìròbínújẹ́, n

Ìrobó, n

Ìrogún, n

Ìròhìn, n

Ìrojú, n

Ìròká, n

Ìrokò, n
Ìrolẹ̀, n

Ìrokò, n

Ìrokúrò, n
Ìrokírò, n

Ìróle, n

Ìrolú, n
Àrolú, n

Ìrona, n

Ìronú, n

Ìronúpìwàdà, n

Ìropọ̀, n
Àròpọ̀, n

Ìrora, n

Irorò, n

Ìrotẹ́lẹ̀, n
Àròtẹ́lẹ̀, n

Irọ́, n

Ìrọ, n
Àrọ, n

Ìrọ́, n

Ìrọbí, n

Ìrọgbaká, n

Ìrọ̀gbọ̀kú, n

Ìrọ́jú, n

Ìrọ́kẹ̀kẹ̀, n

Ìrọ́ko, n

Ìrọ̀lẹ́, n

Ìrọlẹ̀, n

Ìrọ́lù, n

Ìrọ́nú, n

Ìrọ́nú-àánú, n

Ìrọ́pá, n

Ìrọ́pò, n

Ìrọra, n

Ìrọrí, n

Ìrọ̀rùn, n

Ìrọtí, n

Ìrọ́tì, n

Ìrọwó, n

Irú, n

Ìrù, n

Ìrú, n

Ìrúbọ, n

Ìrúdi, n

Ìrúfin, n

Irúgba, n

Irúgbìn, n

Ìrújú, n
Ìṣújú, n

Ìrúkèrúdò, n

Ìrùkẹ̀rẹ̀, n
Ìrukèé, n

Ìrúlu, n

Irun, n

Irun-abíyá, n

Irun-gànrangànran, n

Irungbọ̀n, n

Irun-ìgbegberéjú, n

Irun-ìpénpéjú, n

Ìrúnlẹ̀, n

Irunmúlọmúlọ́, n

Ìrunnú, n

Irú-ọmọ, n

Ìrúwé, n

Ìrùyà, n

Isà, n

Ìsà, n

Ìsàba, n

Ìsádi, n

Ìsagati, n
n
Ìsájú, n

Ìsákúsá, n

Ìsalẹ̀, n

Ìsálọ, n

Isán, n

Ìsán, n

IÒsàndún, n

Ìsanpadà, n

Ìsanra, n

Ìsánsá, n

Isà-òkú, n

Ìsápamọ́, n

Ìsénà, n

Ìṣẹ́, n
Ṣíṣẹ́, n

Ìsẹgẹdẹ̀, n

Ìsẹ́ra-ẹni, n

Ìsẹtà, n

Ìsi, n

Ìsimi, n

Ìsin, n

Ìsínjẹ, n

Ìsinkú, n

Ìsinkúsin, n

Ìsinrú, n

Ìsínwín,  n

Ìsisiyi, adv

Ìso, n

Isó, n

Ìsolù, n

Ìsopọ̀, n

Ìsoríkọ, n

Ìsorọ̀, n

Ìsoyigi, n

Ìsọ, n

Ìsọ, n

Ìsọ-àsọdùn, n

Ìsọdahoro, n

Ìsọdasán, n

Ìsọdààyè, n

Ìsọdimímọ́, n

Ìsọdòfo, n

Ìsọdòmìniran, n

Ìsọdọmọ, n

Ìsọdọ̀tun, n

Ìsọjí, n

Ìsọkà, n

Ìsọkalẹ̀, n

Ìsọkọ, n

Ìsọkún, n

Ìsọkúsọ, n

Ìsọmọlórúkọ, n

Ìsọmọgbè, n
Ìsongbè, n

Ìsọ̀rọ̀, n

Ìsọ̀rọ̀-òdì, n

Ìsọtẹ́lẹ̀, n

Ìsọwọ́, n

Ìsọyué, n
Àsọyé, n

Ìsọye, n

Ìsun, n

Ìsún, n

IÙsúnrakì, n

Ìsure, n

Ìsúre, n
Ìsáre, n

Ìsa, n
Orú, n

Ìṣà, n

Ìṣa, n

Iṣà-ẹmu, n

Ìṣafojúdisí, n

Ìṣajẹ́, n

Ìṣaájú, adj

Ìṣáka, n
Ifọ̀n, n

Ìṣákuṣá, n

Iṣàn, n

Iṣan, n

Iṣan, n
-ẹ̀jẹ, n

Iṣàn-omi, n

Ìṣáná, n

Ìṣaniyàn, n

Ìṣansi, n

Ìṣápa, n

Ìṣápa, n

Ìṣápẹ, n

Ìṣaro, n
Àṣàrò, n

Ìṣáàsùn, n

Ìṣáátá, n

Ìṣati, n

Ìṣaáyan, n

Ìṣayan, n
Àṣàyàn, n

Ìṣe, n

Ìṣedéédé, n

Ìṣeféfé, n

Ìṣ̣ègùn, n

Ìṣegbe, n

Ìṣegbé, n

Ìṣegbọwọ́, n

Ìṣekúṣe, n

Ìṣelọ́ṣọ,n

Ìṣèlú, n

Ìṣeenisí, n

Ìṣenúnibíni, n

Ìṣenúrere, n

Ìṣepaniṣágà, n

Ìṣeparí, n
Ìṣepé, n
Aṣepé, n

Ìṣepàṣípààrọ̀, n

Ìṣeun, n

Ìṣeun-ìfẹ́, n

Ìṣeyànjú, n

Ìṣẹ́, n

Iṣẹ́, n

Iṣẹ-abẹ́rẹ́, n

Iṣẹ́-àmì, n

Ìṣẹ̀dálẹ̀, n

Iṣẹ́0ìgbẹ̀bí, n

Iṣẹ́-ìlú, n

Iṣẹ́-ipá, n

Iṣẹ́-ìyànu, n

Ìṣẹ́kèké, n

Iṣẹ́kíṣẹ́, n

Ìṣẹ́nu, n

Ìṣẹ́pẹ, n

Ìṣẹ́po, n

Ìṣẹ́polóhun, n

Ìṣẹ́tí, n

Ìṣígo, n

Ìṣígùn, n
Ìṣírífùn, n

Ìṣígun, n

Ìṣíjibò, n

Ìṣíkà, n
Kọ́kọ́rọ́, n

Iṣíkọ̀, n

Ìṣílétí, n

Ìṣín, n

Iṣin, n

Ìṣìnà, n

Ìṣínu, n

Ìṣípayá, n

Ìṣírí, n

Ìṣírò, n

Ìṣíṣẹ̀, n

Ìwṣísílẹ̀, n

Ìṣísọ, n

Ìṣìṣe, n

Ìṣiyèméjì, n

Ìṣó, n

Ìsọdìsí, n

Ìṣòfo, n

Ìṣoge, n

Ìṣogo, n

Ìṣojú, n

Ìṣojúsájú, n

Ìṣónú, n

Ìṣoore, n

Ìṣooro, n

Iṣoṣó, n

Ìṣowo, n

Ìṣowó, n

Iṣọ́, n

Ìṣọ̀kan, n

Ìṣọ́nà, n

Ìṣọnà, n

Ìṣọpẹ́, n

Ìṣọ́ra, n

Ìṣọrí, n

Ìṣọṣọ́, n

Ìṣọ̀tè, n

Ìṣọwọ́-òdìsí, n
Ìṣodìsí, n

Ìṣu, n

Iṣu, n

Ìṣu-àkàrà, n

Ìṣubú, n

Ìṣúdẹ̀dẹ̀, n

Ìṣúdùdu, n

Ìṣújú, n

Ìṣúnná, n

Ìṣunú, n
n/
Ìṣu-òògùn, n

Iṣu-ọdẹ, n

Ìṣu-ọṣẹ, n

Ìṣúra, n

Ìtà, n

Ìta, n

Ìtà, n

Ìtá, n

Ìtadógún, n

Ìtadọ́gbọ̀n, n

Ìtafà, n

Ìtagìrí,n

Ìtagbọ̀ngbọ́n, n

Ìtahín, n
Ìtayín, n

Ìtahùn, n

Ìtajà, n

Ìtajẹ́, n
Ìtàjẹ̀sílẹ̀, n

Ìtakété, n

Ìtàkìtì, n

Ìtakò, n

Ìtakun, n

Ìtalá, n

Ìtaláyà, n

Ìtalẹ̀, n

Ìtàn, n

Itan, n

Ìtan, n

Ìtan-ara-ẹni-jẹ, n

Ìtàn-àtọwọ́dọ́wọ́, n

Ìtani, n

Ìtànkán, n
ìtánkalẹ̀, n

Ìtànjẹ, n

Ìtanná, n

Ìtànṣán, n

Ìtànṣán-òrun, n

Ìtapá, n

Ìtapapap, n

Ìtapín, n

Ìara, n

Ìtapapa, n

Ìtapín, n

Ìrara, n

Ìtasánsán, n

Ìtasé, n

Ìtayọ, n

Ìtẹ́, n

Ìtẹ̀bọ́mi, n

Ìtẹ̀dó, n

Ìẹ́dhìn, n

Ìtẹ́jú, n

Ìtẹjú, n

Ìtẹ̀lé, adj
Àtẹ̀lé, adj

Ìtẹ́lẹ̀, n

Ìtẹlẹ̀, n

Ìtẹ́lẹ̀dí, n

Ìtẹlẹ́sẹ̀, n

Ìṭẹríba, n

Ìtẹ́lọ́rùn, n
Ìtẹ́nilọ́rùn, n

Ìtẹmọ́lẹ̀, n

Ìtẹ́ni, n

Ìtẹ́nu, n

Ìtẹnú, n

Ìtẹnumọ́, n

Ìtẹramọ́ṣe, n

Ìtẹrẹ́, n

Ìtẹríba, n

Ìtẹ́rùn, n

Ìtẹsẹ̀, n

Ìtẹ̀síwájú, n

Ìtẹ̀wé, n

Ìtẹ́wọ́gbà, n

Ìti, n

Ìtìjú, n

Ìtikun, n

Ìtìlẹ́hìn, n

Ìtìnábọ̀, n

Ìtìṣẹ̀, n

Ìtóò, n

Ìto, n
Ètò, n

Ìtóbi, n

Ìtòògbé, n

Ìtolẹ́sẹẹṣe, n

Ìtorí, n

Ìrorikíni, adv

Ìtorími, adv
Nińtorími, adv

Ìtorípé, conj

Ìtorírẹ, adv

Ìtoríwa, adv

Ìtoríwọn, adv

Ìtororósi, n

Ìtoorósi-nígbàá-òpin, n

Ìtòsí, n

Ìtóye, n

Ìtọ̀, n
n
Itọ́, n

Ìtọ́, n

Ìtójú, n

Ìtọ́ka, n

Ìtọ́kasí, n

Ìtọ́kọ̀, n

Ìtọ̀lẹhìn, n

Ìtọ́nà, n

Ìtọ́ni, n
rẹ, n

Ìtọrẹ-àánú, n

Ìtọrọ, n

Ìtọsẹ, n

Ìtọ́sí, n

Ìtọ́sọ́nà, n

Ìtọ́wò, n

Ìtọ́wótẹ́lẹ̀, n

Ìtú, n

Itú, n

Itú, n

Ìtúúba, n
Ìtúmba, n

Ìtúdi, n

Ìtutu, n
Ètùfù, n
Òtùfù, n

Ìtújáde, n

Ìtúka, n

Ìtúkáàkiri, n

Ìtukọ̀, n

Ìtúkútu, n
Ìtunkútún, n

Ìtulára, n

Ìtúlẹ̀, n

Ìtùlójú, n
Ìtujú, n

Ìtúmọ̀, n

Itún, n

Ìtunú, n

Ìtúnyẹ̀wò, n

Ìtura, n

Ìtúraká, n

Ìtúnṣe, n

Ìtutọ́, n

Ìtutù, n

Ìtutùnini, n

Ìtúwọka, n

Ìwa, n

Ìwà-àgbà, n

Ìwà-àgbèrè, n

Ìwà-àìmọ́, n

Ìwàbí-Ọlọ́run, n

Ìwà-buburú, n

Ìwà-ẹ̀dá, n

Ìwà-ẹ̀tọ́, n

Ìwà-ìkà, n

Ìwà-ipá, n

Ìwàláàyè, n

Ìwáná, n
Ìwọnà, n

Ìwà-ọ̀bùn, n

Ìwà-ọ̀run, n

Ìwà-ọ̀tọ̣̀, n

Ìwà-pẹ̀lẹ́, n

Ìwàrere, n

Ìwàtítọ́, n

Ìwàtútù, n

Ìwádìí, n

Iwájú, n

Iwakun, n

Ìwalẹ̀, n

Ìwára, n
Ìwanwára, n

Ìwarẹ̀fà, n

Ìwárìrì, n

Ìwàásù, n

Ìwayájà, n

Ìwé, n

Ìwé-àkọpamọ́, n

Ìwé-kíkà, n

Ìwé-kíká, n

Òwé-kíkọ, n

Ìwé-ìhágún, n

Ìwé-inú, n

Ìwé-ìròhìn, n

Ìwèrè, n
Wèrè, n

Ìwérejéje, n

Ìwèrèpè, n
Wèrèpè, n

Ìwérí, n

Ìwẹ́, n

Ìwẹ̀, n

Ìwẹ̀fà, n

Ìwẹ̀nùmọ́, n

Ìwíkiri, n

Ìwíkúwí, n

Iwin, n

Iwín, n

Iwín, n
Ìgbọ̀nṣẹ̀, n

Ìwínrìn, n

Ìwo, n

Ìwó, n

Ìwo, n

Ìwo, n

Ìwo-ojú, n

Ìwodú, n
Ìwojú, n

Ìwólulẹ̀, n

Ìwòran, n

Ìwoorò, n

Ìwòye, n

Ìwòyí, n

Ìwòyí, n

Ìwọ, n

Ìwọ́,n
Ìdodo,n

Ìwọ̀, n

Ìwọ, second perṣ pron

Ìwọ́dò, n

Ìwọ̀fà, n

Ìwọ́jọ, n
Ìwọ́jọpọ̀, n

Ìwọkọ̀, n

Ìwọọ̀kùn, n

Ìwọ̀lù, n

Ìwọ́lu, n

Ìwọ̀n, n

Ìwọ̀ntúnwọ̀nsí, n

Ìwọ́nwọ́n, n

Ìwọ̀nyí, dem
, plur

Ìwọ̀-òòrùn, n

Ìwọ́pọ̀, n

Ìwọra, n

Ìwọ́rọkù, n

Ìwọ̀sí, n

Ìwọṣọ, n

Ìwọtikalárẹ, reflex
ìwọtikararẹ, reflex

Ìwu, n

Ìwú, n

Iwú, n
Ewú, n

Ìwúkàrà, n

Ìwun, n
Ìhun, n

Ìwúnṣọ, n

Ìwúrí, n

Ìwúsí, n
IÙbísí, n

Ìwúwo, n

Ìwúyè, n

Ìyá, n

Ìyà, n

Ìyá, n
Àyà, n

Ìyá-àgan, n

Ìyadi, n

Ìyá-ẹgbẹ́, n

Ìyáàfin, n

Ìyàgàn, n

Ìyáàgbà, n

Ìyagbẹ́, n
Ìṣunú, n

Ìyájú, n

Ìyakọ, n

Ìyáálá, n
Ìyáńlá, n

Ìyálasè, n

Ìyáálé, n

Ìyáálérò, n

Ìyàlẹ́nu, n

Ìyálẹ̀ta, n

Ìyálóde, n

Ìyálórìṣà, n
Iyań, n

Ìyàn, n

Iyàn, n

Ìyán, n

Ìyànà, n

Ìyànfẹ́, n

Ìyangbẹ, n

Ìyangbẹ, n

Ìyánhanhan, n

Ìyànípa, n

Ìyànjẹ, n

Iyànjíjà, n

Ìyànjú, n

Iyanrìn, n

Iyuanrindidè, n

Ìyàntẹ́lẹ̀, n

Ìyanu, n

Ìyapa, n

Ìyára, n

Iyará, n
yará, n

Ìyàrà, n
Yàrà, n

Ìyásápákan, n
Ìyàsọ́tọ̀, n

Ìyàsímímọ́, n

Ìyàtọ̀, n

Ìyàwó, n

Ìyáwọ, n

Iye, n

Ìyè, n

Ìyè, n

Ìyè, n

Ìyà-àìnípẹ̀kun, n

Iyebíye, adj

Ìyèdún, n

\Iyèkan, n

Iyekíye, adv

Iyèméjì, n

Iyèenú, n

Ìyèré, n

Ìyeyè, n

Iyẹ́, n

Iyẹ,n

Ìyẹ́, n

Ìyẹ́-apá, n

Ìyẹ́-fúlẹfúlẹ, n

Ìyẹ̀fun, n

Ìyẹn, demosntr

Iyẹ̀pẹ̀, n
Erùpẹ̀, n

Ìyẹra, n
Ìyẹrafún, n

Ìyẹrí, n

Ìyẹ̀wò, n

Ìyẹ̀wù, n

Iyì, n

Ìyílọ́kànpadà, n

Iyìn, n

Ìyìnlógo, n

Ìyípadà, n

Ìyípo, n

Ìyíṣọ, n

Ìyókù, n

Ìyówù, relat

Iyọ̀, n

Ìyọ, n

Ìyọ̀ǹda, n

Ìyọ̀dí, n

Ìyọjáde, n

Ìyọkúrò, n

Ìyọlẹ́nu, n

Ìyọ́nu, n

Iyọ̀-òyìnbó, n

Ìyọrísí, n

Ìyọṣùtìsí, n

Iyọ̀yíyọ̀, n
Iyùn, n


J
Já, v
Jà,  v
Jà, adv
Já, prep
Jàbàjábá, n
Jábajàba, adv
Jabala, n
Jábálá, adj
Jàbú, n
Jáde, n
Jádeogun, v
Jádekúrò, v
Jádewá, v
Jádí,  vi
Jaadì, n
Jadùn, v
Jáfáfá, v
Fáfara, v
Jaga, adj
Jágán, adv
Jaganyin, n
Jàgidijàgan, adj
Jàgùdà, n
Jàgùdàpáálí, adv
Jagun, v
Jagun, n
Jagunjagun, n
Jágbà, v
Jagba, v
Jágbajàgba, n
Jagídígbò, v
Jagọ̀, v
Jágbọ́n, v
Jáyà, v
Jayé, v
Jái, adv
Jàjà, adv
Jájàjá, adv
Jàjàjájá, adv
Jájẹ, v
Jàkànjàkàn, n
Jákèjádò, adv
Jàkó, n
Jáko, v
Jákoro, v
Jákú, v
Jàkúta, n
Jàkùtẹ̀, n
Jáálá, n
Jáláyà, v
Jáláńkáto, n
Jalè, v
Jáléèkánná, v
Jáléèkán, v
Jálẹ̀, adv
Jálẹ̀jálẹ̀, adv
Jàlógun, v
Jàlólè, v
Jálọ́, v
Jálọ, v
Jálù, v
Jálumi, v
Jànmáà, n
Jàmbá, n
Jámọ́, v
Ján, adj
Jánà, v
Jàndùkú, n
Jáníkoro, v
Janjan, adv
Janjan, n
Jànkáàwọ̀, n
Jànkárìwọ̀, n
Jàníyàn, v
Janrẹrẹ, adv
Janu, v
Jánù, v
Japoró, v
Jàràkà, v
Jàre, v
Járọ́, v
Járọ̀, v
Jarunpá, v
Jásí, v
Jàsí, v
Jàsókè, n
Játijàti, adj
Játílẹ̀, v
Jedege, n
Jégbejègbe, adv
Jègúnmọ́yán, n
Jénìatà, v
Jère, v
Jerejere, adv
Jewéjewé, n
Jeyínjeyín, n
Yọ̀rọ, n
Ẹyọ̀rọ̀, n
Jẹ́, v
Jẹ, v
Jẹàjẹdùfun, v
Jẹàjẹkì, v
Jẹàpẹpọ̀, v
Jẹàse, v
Jàse, v
Jẹbalẹ̀, v
Jẹbẹtẹ, n
Jẹ̀bi, v
Jẹ̀díjẹ̀dí, n
Jẹ̀fà, v
Jẹgàba, v
Jẹgàbalélórí, v
Jẹgúdúragúdú, n
Jẹgún, v
Jẹgba, v
Jẹ́jẹ́, adv
Jẹjẹ, v
Jẹ́jẹ̀jẹ́, adv
Jẹ̀jẹkújẹ, v
Jẹ̀ka, v
Jẹ́kí, v
Jẹ̀lẹ́nkẹ́, n
Jẹ́lẹ́rí, v
